ATE,ASE,AOE,num_pts
0.12277634079752421,0.2806635782470789,0.11948213100433325,792
0.49662419585602213,0.1610841031940311,1.637492928504944,63
0.025498272105022736,0.1056498355836889,0.3294192361831665,368
0.0456550422699347,0.07033904815899295,3.0839921808242803,275
1.0389744041267746,0.2127853377836978,1.0519265031814573,27
0.12758044322726012,0.19026001082219357,0.7874198389053344,164
0.034777522078661686,0.1333425833788363,0.025908546447753977,57
0.05225934609087754,0.29394374488895947,0.05900928497314428,301
0.0070097702290026105,0.3199949010107378,2.9229545068740848,106
1.3225233909809944,0.0430515867386605,2.8088209486007694,33
1.1109692141991203,0.1152958993727271,0.33449421405792235,177
0.08665414321079032,0.3023999434183131,0.17931435108184823,87
1.007020353613436,0.17563050739498054,1.32176860332489,142
0.08617962623303001,0.1793409911859184,0.0016360473632812678,322
0.10492708892160983,0.29248965324106724,0.130296177864075,383
0.023272056256347404,0.1646234316367614,0.11595679759979216,41
0.08788486219858804,0.30347713179128044,3.1367537498474123,395
0.01130983418790372,0.056302996683460504,0.10119495391845712,89
0.03299005928421208,0.07971550463078603,0.29935022354125973,232
0.10233315671274046,0.3221267461228753,3.12595874786377,53
0.11692341261411435,0.4506298686427619,1.8273181390762332,130
0.10736739032522576,0.2554819129254777,0.3316535806655887,399
0.04561011596880608,0.17903235025393993,0.05336780548095721,31
0.061337428686350434,0.42112795159501903,0.21772665500640898,43
0.0720490170496201,0.37074501448243935,0.2551416826248172,27
0.5046110251787755,0.6582009468659735,1.3866443109512332,20
0.09619578577750258,0.10842864081830772,0.15735668182373042,77
0.1450089310157851,0.15983746215964956,0.12717923641204854,315
0.10791136841011802,0.0647950349834906,0.14224373817443858,307
0.10213914842549154,0.10526128214224562,0.03948444366455073,230
0.05877124912092339,0.17421445446237993,0.33817034244537325,748
0.0400574696285035,0.27929498776471084,0.12928041458129869,40
0.5674909164673538,0.31433051391272904,1.7666063356399535,105
0.10114555865561116,0.07343144250554479,0.31544031620025637,164
0.12760692397421874,0.3763872008059065,0.924657497406006,65
0.03307100751569873,0.06326861545664586,0.039646029472351074,246
0.07434391567271158,0.12357496798264744,0.17303632259368928,229
0.03477336505174127,0.28143478868745087,0.31548104763031004,200
0.045871399527747776,0.10695184264408064,0.027987656593322807,48
0.10916534799853468,0.2855129204606969,0.08900329113006578,21
0.09471874658234435,0.17075624981188375,0.02574748516082792,271
0.02195083585223399,0.060479172685307336,0.2047339391708376,239
0.08243618320038874,0.15535682127556338,0.020785217285156143,279
0.07004595225187392,0.07785728514512014,0.0013996458053586736,207
0.05378663315624448,0.054343637172394654,0.08658206462860107,179
0.08002009167846075,0.05186413007623736,2.9014088598834435,223
0.9240088342438103,0.2483225786577925,0.033450760841369664,41
0.12274306074219705,0.4493054277248395,0.3600220155715945,97
0.05346296372165501,0.4941590303041352,0.04071981430053695,157
0.04102215475105553,0.09305939011660058,0.14100770950317365,43
0.0376166964385352,0.06255174553097775,0.0023314142227173207,76
0.04491624178335794,0.20090537684518361,0.40279565811157214,286
0.06199180846795498,0.21596739192085246,3.04454099336733,92
1.386400638306944,0.1671708557222059,0.1495008611679074,141
0.07989040645393192,0.1608985766329193,0.13996048927307125,239
0.13341509593956652,0.05000035306832784,0.054142894744872994,67
0.046933505197677236,0.31535511257095816,0.057815132141113335,22
